id,trial_id,session_id,pause_frame,click_bottom_left_x,click_bottom_left_y,ball_x,ball_y,diameters_away,trial_name,reaction_time_ms,global_trial_name,repeat_instance_index,symmetry_transform
31,90,4,80,7.1,9.365234375,8.19736933238812,7.841329067766459,1.8778995812024941,T20,2230.0,T20,0,2
45,131,5,80,9.0,9.859999847412109,8.19736933238812,7.841329067766459,2.1723829554630245,T20,2785.0,T20,0,2
59,188,7,80,6.800000000000001,10.109999847412109,8.19736933238812,7.841329067766459,2.6644902246990547,T20,2207.0,T20,0,2
117,370,8,80,8.31015625,8.215234375,8.19736933238812,7.841329067766459,0.3905458584619702,T20,2714.0,T20,0,2
182,581,10,80,7.390000915527343,14.05999984741211,8.19736933238812,7.841329067766459,6.270861984301913,T20,2972.0,T20,0,2
264,842,11,80,8.05,8.940625,8.19736933238812,7.841329067766459,1.1091299593617203,T20,2159.0,T20,0,2
194,614,13,80,8.3703125,9.490625,8.19736933238812,7.841329067766459,1.6583384489620128,T20,2356.0,T20,0,2
205,664,14,80,8.5,8.03046875,8.19736933238812,7.841329067766459,0.3568741239913828,T20,3068.0,T20,0,2
296,952,15,80,6.604687500000001,11.490625,8.19736933238812,7.841329067766459,3.981707701506408,T20,3419.0,T20,0,2
289,929,16,80,7.466667175292969,9.5234375,8.19736933238812,7.841329067766459,1.833961400950055,T20,2737.0,T20,0,2
334,1070,17,80,7.625,8.315234375,8.19736933238812,7.841329067766459,0.7430968260479512,T20,2397.0,T20,0,2
343,1095,18,80,7.6399993896484375,10.05999984741211,8.19736933238812,7.841329067766459,2.2876103867405124,T20,3281.0,T20,0,2
368,1180,19,80,8.775,8.115234375,8.19736933238812,7.841329067766459,0.6392818670167693,T20,3229.0,T20,0,2
372,1195,20,80,6.75,9.20999984741211,8.19736933238812,7.841329067766459,1.9920184957458273,T20,2162.0,T20,0,2
381,1224,21,80,8.9,8.815234375,8.19736933238812,7.841329067766459,1.200908573758374,T20,2102.0,T20,0,2
455,1462,22,80,10.4546875,7.690625000000001,8.19736933238812,7.841329067766459,2.2623432599568107,T20,2684.0,T20,0,2
479,1540,23,80,9.55,9.140625,8.19736933238812,7.841329067766459,1.8755744833204535,T20,3119.0,T20,0,2
