id,trial_id,session_id,pause_frame,click_bottom_left_x,click_bottom_left_y,ball_x,ball_y,diameters_away,trial_name,reaction_time_ms,global_trial_name,repeat_instance_index,symmetry_transform
26,78,4,100,7.05,7.634765625,9.651661334708074,12.378288334514849,5.41014319553541,T21,7098.0,T21,0,0
40,121,5,100,14.85,5.590000152587891,9.651661334708074,12.378288334514849,8.55006323485144,T21,2510.0,T21,0,0
56,177,7,100,11.1,8.59000015258789,9.651661334708074,12.378288334514849,4.055713530158049,T21,2752.0,T21,0,0
115,367,8,100,9.88984375,11.584765625,9.651661334708074,12.378288334514849,0.8284981312411542,T21,3083.0,T21,0,0
179,566,10,100,11.309999084472656,10.390000152587891,9.651661334708074,12.378288334514849,2.5890874814661373,T21,2799.0,T21,0,0
258,824,11,100,10.0,11.659375,9.651661334708074,12.378288334514849,0.7988593169517516,T21,2208.0,T21,0,0
189,600,13,100,10.1296875,11.959375,9.651661334708074,12.378288334514849,0.635607895276682,T21,2574.0,T21,0,0
201,649,14,100,8.25,12.46953125,9.651661334708074,12.378288334514849,1.4046279816527394,T21,2911.0,T21,0,0
291,935,15,100,10.2953125,4.359375,9.651661334708074,12.378288334514849,8.044703716672338,T21,2565.0,T21,0,0
286,916,16,100,8.98333282470703,11.0765625,9.651661334708074,12.378288334514849,1.463267967777466,T21,2414.0,T21,0,0
327,1048,17,100,10.175,12.534765625,9.651661334708074,12.378288334514849,0.5462311791056147,T21,2614.0,T21,0,0
336,1073,18,100,10.360000610351562,12.34000015258789,9.651661334708074,12.378288334514849,0.7093733250513543,T21,3002.0,T21,0,0
362,1157,19,100,7.775,9.734765625,9.651661334708074,12.378288334514849,3.2419238240447625,T21,2429.0,T21,0,0
367,1172,20,100,10.7,5.740000152587891,9.651661334708074,12.378288334514849,6.720556817962123,T21,4480.0,T21,0,0
375,1205,21,100,9.7,11.884765625,9.651661334708074,12.378288334514849,0.4958843528173509,T21,2126.0,T21,0,0
453,1459,22,100,10.2953125,6.359375,9.651661334708074,12.378288334514849,6.05323091835941,T21,2492.0,T21,0,0
477,1537,23,100,7.25,7.559374999999999,9.651661334708074,12.378288334514849,5.384227232593067,T21,2854.0,T21,0,0
