id,trial_id,session_id,goal_choice,reaction_time_ms,trial_name,global_trial_name,repeat_instance_index,symmetry_transform
951,16414,463,red,2710.0,L19,L19,0,2
1004,16543,464,red,1974.0,L19,L19,0,3
1107,16804,469,red,1486.0,L19,L19,0,0
1630,18035,471,green,2305.0,L19,L19,0,2
2175,19316,472,red,1794.0,L19,L19,0,3
1606,17982,474,red,1131.0,L19,L19,0,5
1160,16942,478,red,2045.0,L19,L19,0,1
1491,17754,480,red,1271.0,L19,L19,0,3
1347,17410,481,red,2121.0,L19,L19,0,4
1691,18181,482,red,3149.0,L19,L19,0,5
1320,17336,483,red,1911.0,L19,L19,0,6
1328,17362,485,red,1748.0,L19,L19,0,0
2027,18974,487,red,1209.0,L19,L19,0,2
1618,18012,488,red,1290.0,L19,L19,0,3
1468,17683,489,green,1457.0,L19,L19,0,4
1239,17131,491,red,674.0,L19,L19,0,6
1926,18736,497,green,534.0,L19,L19,0,4
2137,19236,501,green,1027.0,L19,L19,0,0
1840,18519,502,red,2602.0,L19,L19,0,1
1953,18809,506,red,4733.0,L19,L19,0,5
2281,19571,508,red,1551.0,L19,L19,0,7
2345,19737,509,red,2468.0,L19,L19,0,0
2242,19470,510,red,1817.0,L19,L19,0,1
2257,19510,511,red,1290.0,L19,L19,0,2
2446,19968,515,red,1847.0,L19,L19,0,6
2402,19873,516,red,1869.0,L19,L19,0,6
2657,20468,517,red,1165.0,L19,L19,0,2
2651,20451,519,red,1228.0,L19,L19,0,2
2570,20260,521,red,2668.0,L19,L19,0,5
2620,20378,522,red,941.0,L19,L19,0,6
2571,20263,524,green,721.0,L19,L19,0,0
2737,20672,526,red,1869.0,L19,L19,0,1
2844,20892,531,red,699.0,L19,L19,0,3
2763,20734,532,red,1131.0,L19,L19,0,4
2772,20754,533,red,1426.0,L19,L19,0,5
3064,21445,537,green,2783.0,L19,L19,0,1
3099,21536,538,red,2325.0,L19,L19,0,2
3181,21725,539,red,727.0,L19,L19,0,3
3157,21660,540,green,1713.0,L19,L19,0,4
3178,21716,541,red,1504.0,L19,L19,0,5
3244,21878,542,red,1693.0,L19,L19,0,3
3292,21986,544,red,1036.0,L19,L19,0,6
3469,22411,548,green,1815.0,L19,L19,0,2
3522,22539,550,red,1958.0,L19,L19,0,4
3600,22711,552,green,931.0,L19,L19,0,6
3607,22730,554,red,1040.0,L19,L19,0,0
