id,trial_id,session_id,goal_choice,reaction_time_ms,trial_name,global_trial_name,repeat_instance_index,symmetry_transform
936,16374,463,green,3188.0,L30,L30,0,2
993,16511,464,red,1847.0,L30,L30,0,3
1394,17525,469,green,1351.0,L30,L30,0,0
1657,18107,471,red,2129.0,L30,L30,0,2
2233,19445,472,red,825.0,L30,L30,0,3
1487,17749,474,red,1274.0,L30,L30,0,5
1063,16702,478,red,1838.0,L30,L30,0,1
1645,18085,480,green,2576.0,L30,L30,0,3
1439,17618,481,green,1139.0,L30,L30,0,4
1129,16871,483,red,1919.0,L30,L30,0,6
2034,19001,485,green,1365.0,L30,L30,0,0
1211,17061,486,green,1439.0,L30,L30,0,1
1661,18111,487,green,3291.0,L30,L30,0,2
1407,17549,488,red,1085.0,L30,L30,0,3
1938,18761,489,green,1460.0,L30,L30,0,4
1703,18215,491,red,412.0,L30,L30,0,6
1896,18649,497,red,1073.0,L30,L30,0,4
2361,19767,501,green,1039.0,L30,L30,0,0
1711,18228,502,green,1257.0,L30,L30,0,1
2032,18992,505,red,1183.0,L30,L30,0,4
2333,19708,506,red,808.0,L30,L30,0,5
1815,18455,508,green,3242.0,L30,L30,0,7
2288,19590,509,green,1848.0,L30,L30,0,0
2157,19274,510,red,2772.0,L30,L30,0,1
2165,19295,511,red,3421.0,L30,L30,0,2
2511,20146,515,red,1090.0,L30,L30,0,6
2432,19941,516,red,1375.0,L30,L30,0,6
2663,20483,517,green,2232.0,L30,L30,0,2
2627,20392,519,green,1012.0,L30,L30,0,2
2674,20506,522,green,930.0,L30,L30,0,6
2700,20573,524,green,687.0,L30,L30,0,0
2738,20681,526,red,1868.0,L30,L30,0,1
2762,20732,531,green,2890.0,L30,L30,0,3
2814,20844,532,green,3142.0,L30,L30,0,4
2842,20890,533,green,1005.0,L30,L30,0,5
2780,20776,534,red,1305.0,L30,L30,0,6
3077,21467,537,red,2297.0,L30,L30,0,1
3148,21640,539,green,1085.0,L30,L30,0,3
3153,21651,540,green,2909.0,L30,L30,0,4
3216,21814,541,red,1374.0,L30,L30,0,5
3240,21867,544,green,1990.0,L30,L30,0,6
3356,22149,546,green,2372.0,L30,L30,0,0
3362,22165,548,red,2021.0,L30,L30,0,2
3384,22206,550,red,2333.0,L30,L30,0,4
3566,22636,552,red,610.0,L30,L30,0,6
3629,22788,554,red,345.0,L30,L30,0,0
