F1, 0, 85
T5A, 0, 130
T5B, 0, 130
T5C, 0, 130
T5D, 0, 130
T5E, 0, 130
T5F, 0, 130
T10, 0, 130
T11, 0, 130
T12, 0, 130
T13, 0, 130
