id,trial_id,session_id,goal_choice,reaction_time_ms,trial_name,global_trial_name,repeat_instance_index,symmetry_transform
943,16387,463,green,1286.0,L4,L4,0,0
971,16465,464,green,2660.0,L4,L4,0,1
1028,16616,469,green,689.0,L4,L4,0,6
1097,16776,471,green,4302.0,L4,L4,0,0
2270,19540,472,green,1979.0,L4,L4,0,1
1519,17816,474,green,1380.0,L4,L4,0,3
1582,17946,478,green,1112.0,L4,L4,0,7
1531,17841,481,green,1206.0,L4,L4,0,2
1843,18535,482,green,1106.0,L4,L4,0,3
1689,18186,483,green,1242.0,L4,L4,0,4
1640,18075,485,red,1412.0,L4,L4,0,6
1400,17534,486,green,1083.0,L4,L4,0,7
1304,17304,488,green,1634.0,L4,L4,0,1
1475,17719,489,green,1028.0,L4,L4,0,2
1568,17919,491,green,595.0,L4,L4,0,4
1574,17924,497,green,2905.0,L4,L4,0,2
2177,19325,501,green,1042.0,L4,L4,0,6
2028,18983,502,green,791.0,L4,L4,0,7
2247,19493,505,green,659.0,L4,L4,0,2
2294,19604,506,red,4941.0,L4,L4,0,3
2202,19382,508,green,693.0,L4,L4,0,5
2181,19330,509,red,2016.0,L4,L4,0,6
2329,19705,511,green,574.0,L4,L4,0,0
2397,19861,515,green,1470.0,L4,L4,0,4
2398,19863,516,green,1347.0,L4,L4,0,4
2528,20176,517,green,2232.0,L4,L4,0,0
2683,20524,519,green,4170.0,L4,L4,0,0
2592,20311,521,green,1845.0,L4,L4,0,3
2686,20534,522,green,820.0,L4,L4,0,4
2691,20550,524,red,518.0,L4,L4,0,6
2866,20954,526,green,1521.0,L4,L4,0,7
2948,21167,531,green,877.0,L4,L4,0,1
2766,20745,532,green,1713.0,L4,L4,0,2
2822,20856,533,green,1594.0,L4,L4,0,3
2936,21138,534,green,1550.0,L4,L4,0,4
3046,21394,538,green,1914.0,L4,L4,0,0
3120,21586,539,red,1410.0,L4,L4,0,1
3152,21647,540,green,2265.0,L4,L4,0,2
3162,21671,541,red,1593.0,L4,L4,0,3
3261,21911,542,green,1515.0,L4,L4,0,1
3245,21879,544,green,1050.0,L4,L4,0,4
3422,22303,546,green,1344.0,L4,L4,0,6
3354,22145,548,red,2408.0,L4,L4,0,0
3527,22546,550,green,1443.0,L4,L4,0,2
3611,22741,552,green,629.0,L4,L4,0,4
3641,22813,554,green,545.0,L4,L4,0,6
