id,trial_id,session_id,goal_choice,reaction_time_ms,trial_name,global_trial_name,repeat_instance_index,symmetry_transform
986,16501,463,green,1734.0,L16,L16,0,7
978,16484,464,red,2795.0,L16,L16,0,0
1314,17322,469,red,755.0,L16,L16,0,5
1088,16759,471,green,2438.0,L16,L16,0,7
1525,17821,472,red,99.0,L16,L16,0,0
1155,16936,474,red,895.0,L16,L16,0,2
1615,18008,478,red,1057.0,L16,L16,0,6
1331,17369,480,red,856.0,L16,L16,0,0
1206,17047,481,green,2918.0,L16,L16,0,1
1541,17860,482,red,613.0,L16,L16,0,2
1384,17478,483,red,1518.0,L16,L16,0,3
1966,18858,485,red,1269.0,L16,L16,0,5
1709,18223,486,green,1578.0,L16,L16,0,6
2067,19062,487,red,1243.0,L16,L16,0,7
1376,17477,488,red,945.0,L16,L16,0,0
1819,18473,489,red,726.0,L16,L16,0,1
1778,18377,491,red,564.0,L16,L16,0,3
1825,18479,497,red,753.0,L16,L16,0,1
2317,19670,501,red,944.0,L16,L16,0,5
2009,18946,502,red,917.0,L16,L16,0,6
1939,18769,505,green,1221.0,L16,L16,0,1
1964,18847,506,green,3473.0,L16,L16,0,2
2077,19084,508,red,837.0,L16,L16,0,4
2263,19524,510,green,2057.0,L16,L16,0,6
2215,19408,511,red,1655.0,L16,L16,0,7
2507,20132,515,red,1963.0,L16,L16,0,3
2436,19952,516,red,1457.0,L16,L16,0,3
2588,20306,517,green,1492.0,L16,L16,0,7
2587,20298,519,red,2915.0,L16,L16,0,7
2600,20330,521,red,1042.0,L16,L16,0,2
2575,20273,522,green,852.0,L16,L16,0,3
2567,20253,524,red,984.0,L16,L16,0,5
2799,20810,526,red,1656.0,L16,L16,0,6
2986,21255,531,green,748.0,L16,L16,0,0
2950,21169,532,green,1091.0,L16,L16,0,1
2919,21097,533,green,1651.0,L16,L16,0,2
3041,21385,538,green,3226.0,L16,L16,0,7
3116,21573,540,red,1386.0,L16,L16,0,1
3209,21799,541,green,1204.0,L16,L16,0,2
3228,21835,542,red,1448.0,L16,L16,0,0
3229,21837,544,red,1164.0,L16,L16,0,3
3375,22192,546,red,1513.0,L16,L16,0,5
3438,22336,548,green,3485.0,L16,L16,0,7
3504,22503,550,green,1275.0,L16,L16,0,1
3568,22639,552,red,1242.0,L16,L16,0,3
3623,22774,554,green,794.0,L16,L16,0,5
