id,trial_id,session_id,goal_choice,reaction_time_ms,trial_name,global_trial_name,repeat_instance_index,symmetry_transform
990,16508,463,green,1434.0,L27,L27,0,6
939,16379,464,green,1780.0,L27,L27,0,7
1053,16672,469,red,1894.0,L27,L27,0,4
1667,18122,472,red,644.0,L27,L27,0,7
1420,17581,474,green,404.0,L27,L27,0,1
1472,17705,478,green,2117.0,L27,L27,0,5
1348,17414,480,red,1074.0,L27,L27,0,7
1169,16969,481,green,1494.0,L27,L27,0,0
1893,18640,482,green,682.0,L27,L27,0,1
1294,17274,483,green,1604.0,L27,L27,0,2
1889,18632,485,green,1305.0,L27,L27,0,4
1310,17313,486,red,1093.0,L27,L27,0,5
1903,18667,487,green,1340.0,L27,L27,0,6
1632,18045,488,red,1396.0,L27,L27,0,7
1244,17138,489,green,1255.0,L27,L27,0,0
1828,18486,491,green,485.0,L27,L27,0,2
1693,18187,497,green,1168.0,L27,L27,0,0
2142,19255,501,green,1071.0,L27,L27,0,4
2122,19200,502,green,766.0,L27,L27,0,5
2267,19535,508,green,1211.0,L27,L27,0,3
2334,19709,509,green,1135.0,L27,L27,0,4
2330,19703,510,red,1593.0,L27,L27,0,5
2326,19694,511,green,1033.0,L27,L27,0,6
2539,20208,515,green,1111.0,L27,L27,0,2
2454,19990,516,green,1022.0,L27,L27,0,2
2610,20353,517,green,1680.0,L27,L27,0,6
2525,20173,519,red,3790.0,L27,L27,0,6
2607,20343,521,green,1431.0,L27,L27,0,1
2552,20227,522,green,1020.0,L27,L27,0,2
2708,20597,524,green,1815.0,L27,L27,0,4
2721,20641,526,red,2339.0,L27,L27,0,5
2797,20806,531,green,2964.0,L27,L27,0,7
2830,20866,532,green,1269.0,L27,L27,0,0
2857,20936,533,green,2023.0,L27,L27,0,1
2827,20859,534,green,1444.0,L27,L27,0,2
3042,21383,537,green,4594.0,L27,L27,0,5
3084,21493,538,green,2539.0,L27,L27,0,6
3189,21748,539,green,753.0,L27,L27,0,7
3082,21480,540,green,2487.0,L27,L27,0,0
3115,21571,541,green,1483.0,L27,L27,0,1
3254,21895,542,red,2034.0,L27,L27,0,7
3280,21960,544,red,2799.0,L27,L27,0,2
3358,22156,546,green,2308.0,L27,L27,0,4
3434,22327,548,red,1552.0,L27,L27,0,6
3439,22337,550,green,2139.0,L27,L27,0,0
3558,22616,552,green,934.0,L27,L27,0,2
3594,22692,554,green,799.0,L27,L27,0,4
