id,trial_id,session_id,goal_choice,reaction_time_ms,trial_name,global_trial_name,repeat_instance_index,symmetry_transform
997,16522,463,green,1192.0,L20,L20,0,0
1142,16900,469,green,1477.0,L20,L20,0,6
2051,19023,472,red,1640.0,L20,L20,0,1
1235,17125,474,green,986.0,L20,L20,0,3
1307,17308,478,red,1038.0,L20,L20,0,7
1686,18176,480,green,965.0,L20,L20,0,1
1726,18263,481,red,1503.0,L20,L20,0,2
1494,17762,482,red,734.0,L20,L20,0,3
1576,17926,483,red,1617.0,L20,L20,0,4
1464,17685,485,red,1589.0,L20,L20,0,6
1779,18376,486,green,1144.0,L20,L20,0,7
1798,18424,487,red,1274.0,L20,L20,0,0
1364,17448,488,green,915.0,L20,L20,0,1
1274,17216,491,red,1819.0,L20,L20,0,4
1523,17822,497,red,1220.0,L20,L20,0,2
2340,19725,501,green,883.0,L20,L20,0,6
1581,17937,502,green,1359.0,L20,L20,0,7
1992,18908,505,red,693.0,L20,L20,0,2
2099,19142,506,green,2843.0,L20,L20,0,3
2115,19182,508,green,704.0,L20,L20,0,5
2342,19727,510,green,2675.0,L20,L20,0,7
2171,19314,511,red,1393.0,L20,L20,0,0
2548,20223,515,red,835.0,L20,L20,0,4
2414,19891,516,green,1178.0,L20,L20,0,4
2605,20337,519,red,1306.0,L20,L20,0,0
2549,20222,521,green,1299.0,L20,L20,0,3
2580,20288,522,green,1507.0,L20,L20,0,4
2599,20327,524,green,718.0,L20,L20,0,6
2848,20909,526,green,1472.0,L20,L20,0,7
2880,20997,531,green,1940.0,L20,L20,0,1
2767,20746,533,green,989.0,L20,L20,0,3
2944,21158,534,red,1615.0,L20,L20,0,4
3150,21638,537,red,1913.0,L20,L20,0,7
3096,21519,538,red,2025.0,L20,L20,0,0
3172,21696,539,green,605.0,L20,L20,0,1
3213,21807,541,red,895.0,L20,L20,0,3
3278,21952,542,green,1270.0,L20,L20,0,1
3256,21904,544,green,1677.0,L20,L20,0,4
3367,22175,548,green,2265.0,L20,L20,0,0
3493,22460,550,green,1802.0,L20,L20,0,2
3580,22663,552,green,1377.0,L20,L20,0,4
3635,22804,554,green,305.0,L20,L20,0,6
