base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
L22,491,0,67,2
L39,491,0,68,4
L27,491,0,69,2
L49,491,0,70,4
L61,491,0,71,7
L62,491,0,72,6
L67,491,0,73,7
L75,491,0,74,3
L40,491,0,75,3
L18,497,0,1,6
L68,497,0,2,5
L71,497,0,3,0
L52,497,0,4,4
L17,497,0,5,7
L25,497,0,6,7
L21,497,0,7,5
L49,497,0,8,2
L20,497,0,9,2
L48,497,0,10,6
L67,497,0,11,5
L45,497,0,12,6
L51,497,0,13,4
L4,497,0,14,2
L10,497,0,15,7
L6,497,0,16,0
L57,497,0,17,0
L72,497,0,18,4
L15,497,0,19,1
L64,497,0,20,7
L31,497,0,21,6
L63,497,0,22,6
L75,497,0,23,1
L59,497,0,24,7
L65,497,0,25,5
L27,497,0,26,0
L58,497,0,27,3
L13,497,0,28,0
L33,497,0,29,3
L26,497,0,30,1
L40,497,0,31,1
L14,497,0,32,2
L23,497,0,33,4
L29,497,0,34,0
L50,497,0,35,1
L32,497,0,36,3
L7,497,0,37,7
L24,497,0,38,2
L56,497,0,39,6
L16,497,0,40,1
L39,497,0,41,2
L61,497,0,42,5
L46,497,0,43,7
L12,497,0,44,1
L73,497,0,45,6
L36,497,0,46,2
L53,497,0,47,3
L66,497,0,48,0
L9,497,0,49,7
L30,497,0,50,4
L70,497,0,51,7
L74,497,0,52,5
L54,497,0,53,5
L37,497,0,54,2
L3,497,0,55,0
L19,497,0,56,4
L60,497,0,57,6
L55,497,0,58,1
L69,497,0,59,4
L41,497,0,60,3
L38,497,0,61,3
L22,497,0,62,0
L28,497,0,63,0
L8,497,0,64,7
L42,497,0,65,5
L1,497,0,66,4
L11,497,0,67,0
L2,497,0,68,7
L44,497,0,69,3
L35,497,0,70,4
L62,497,0,71,4
L5,497,0,72,4
L34,497,0,73,2
L47,497,0,74,2
L43,497,0,75,2
L32,501,0,1,7
L64,501,0,2,3
L44,501,0,3,7
L42,501,0,4,1
L38,501,0,5,7
L13,501,0,6,4
L8,501,0,7,3
L68,501,0,8,1
L15,501,0,9,5
L53,501,0,10,7
L5,501,0,11,0
L11,501,0,12,4
L2,501,0,13,3
L40,501,0,14,5
L61,501,0,15,1
L46,501,0,16,3
L48,501,0,17,2
L14,501,0,18,6
L66,501,0,19,4
L55,501,0,20,5
L28,501,0,21,4
L26,501,0,22,5
L10,501,0,23,3
L70,501,0,24,3
L69,501,0,25,0
L24,501,0,26,6
L36,501,0,27,6
L60,501,0,28,2
L22,501,0,29,4
L52,501,0,30,0
L23,501,0,31,0
L50,501,0,32,5
L37,501,0,33,6
L41,501,0,34,7
L59,501,0,35,3
L19,501,0,36,0
L27,501,0,37,4
L18,501,0,38,2
L3,501,0,39,4
L25,501,0,40,3
L4,501,0,41,6
L1,501,0,42,0
L49,501,0,43,6
L6,501,0,44,4
L65,501,0,45,1
L63,501,0,46,2
L62,501,0,47,0
L74,501,0,48,1
L33,501,0,49,7
L35,501,0,50,0
L47,501,0,51,6
L12,501,0,52,5
L29,501,0,53,4
L73,501,0,54,2
L43,501,0,55,6
L17,501,0,56,3
L56,501,0,57,2
L75,501,0,58,5
L57,501,0,59,4
L51,501,0,60,0
L21,501,0,61,1
L16,501,0,62,5
L34,501,0,63,6
L7,501,0,64,3
L71,501,0,65,4
L54,501,0,66,1
L58,501,0,67,7
L20,501,0,68,6
L45,501,0,69,2
L39,501,0,70,6
L31,501,0,71,2
L72,501,0,72,0
L9,501,0,73,3
L67,501,0,74,1
L30,501,0,75,0
L10,502,0,1,4
L41,502,0,2,0
L20,502,0,3,7
L25,502,0,4,4
L29,502,0,5,5
L57,502,0,6,5
L54,502,0,7,2
L32,502,0,8,0
L22,502,0,9,5
L2,502,0,10,4
L40,502,0,11,6
L33,502,0,12,0
L59,502,0,13,4
L9,502,0,14,4
L30,502,0,15,1
L18,502,0,16,3
L69,502,0,17,1
L23,502,0,18,1
L75,502,0,19,6
L21,502,0,20,2
L73,502,0,21,3
L71,502,0,22,5
L7,502,0,23,4
L37,502,0,24,7
L36,502,0,25,7
L8,502,0,26,4
L55,502,0,27,6
L46,502,0,28,4
L48,502,0,29,3
L19,502,0,30,1
L14,502,0,31,7
L31,502,0,32,3
L11,502,0,33,5
L66,502,0,34,5
L28,502,0,35,5
L24,502,0,36,7
L50,502,0,37,6
L49,502,0,38,7
L34,502,0,39,7
L51,502,0,40,1
L39,502,0,41,7
L35,502,0,42,1
L58,502,0,43,0
L74,502,0,44,2
L38,502,0,45,0
L17,502,0,46,4
L52,502,0,47,1
L3,502,0,48,5
L68,502,0,49,2
L45,502,0,50,3
L43,502,0,51,7
L26,502,0,52,6
L16,502,0,53,6
L6,502,0,54,5
L4,502,0,55,7
L65,502,0,56,2
L15,502,0,57,6
L64,502,0,58,4
L47,502,0,59,7
L60,502,0,60,3
L1,502,0,61,1
L56,502,0,62,3
L44,502,0,63,0
L70,502,0,64,4
L72,502,0,65,1
L62,502,0,66,1
L63,502,0,67,3
L12,502,0,68,6
L13,502,0,69,5
L27,502,0,70,5
L42,502,0,71,2
L5,502,0,72,1
L67,502,0,73,2
L61,502,0,74,2
L53,502,0,75,0
L36,505,0,1,2
L13,505,0,2,0
L12,505,0,3,1
L5,505,0,4,4
L60,505,0,5,6
L46,505,0,6,7
L59,505,0,7,7
L23,505,0,8,4
L25,505,0,9,7
L72,505,0,10,4
L1,505,0,11,4
L55,505,0,12,1
L54,505,0,13,5
L2,505,0,14,7
L64,505,0,15,7
L73,505,0,16,6
L33,505,0,17,3
L74,505,0,18,5
L35,505,0,19,4
L32,505,0,20,3
L45,505,0,21,6
L50,505,0,22,1
L43,505,0,23,2
L67,505,0,24,5
L21,505,0,25,5
L7,505,0,26,7
L68,505,0,27,5
L16,505,0,28,1
L11,505,0,29,0
L37,505,0,30,2
L63,505,0,31,6
L14,505,0,32,2
L6,505,0,33,0
L26,505,0,34,1
L20,505,0,35,2
L17,505,0,36,7
L48,505,0,37,6
L31,505,0,38,6
L40,505,0,39,1
L30,505,0,40,4
L3,505,0,41,0
L29,505,0,42,0
L8,505,0,43,7
L39,505,0,44,2
L38,505,0,45,3
L24,505,0,46,2
L53,505,0,47,3
L56,505,0,48,6
L27,505,0,49,0
L51,505,0,50,4
L19,505,0,51,4
L41,505,0,52,3
L28,505,0,53,0
L70,505,0,54,7
L61,505,0,55,5
L9,505,0,56,7
L15,505,0,57,1
L34,505,0,58,2
L47,505,0,59,2
L52,505,0,60,4
L10,505,0,61,7
L42,505,0,62,5
L57,505,0,63,0
L18,505,0,64,6
L44,505,0,65,3
L65,505,0,66,5
L69,505,0,67,4
L66,505,0,68,0
L49,505,0,69,2
L22,505,0,70,0
L62,505,0,71,4
L75,505,0,72,1
L71,505,0,73,0
L4,505,0,74,2
L58,505,0,75,3
L50,506,0,1,2
L70,506,0,2,0
L71,506,0,3,1
L74,506,0,4,6
L54,506,0,5,6
L10,506,0,6,0
L14,506,0,7,3
L47,506,0,8,3
L38,506,0,9,4
L19,506,0,10,5
L37,506,0,11,3
L16,506,0,12,2
L21,506,0,13,6
L55,506,0,14,2
L64,506,0,15,0
L32,506,0,16,4
L69,506,0,17,5
L44,506,0,18,4
L9,506,0,19,0
L7,506,0,20,0
L5,506,0,21,5
L33,506,0,22,4
L28,506,0,23,1
L26,506,0,24,2
L46,506,0,25,0
L20,506,0,26,3
L34,506,0,27,3
L8,506,0,28,0
L31,506,0,29,7
L52,506,0,30,5
L63,506,0,31,7
L6,506,0,32,1
L36,506,0,33,3
L3,506,0,34,1
L60,506,0,35,7
L43,506,0,36,3
L40,506,0,37,2
L18,506,0,38,7
L27,506,0,39,1
L59,506,0,40,0
L42,506,0,41,6
L48,506,0,42,7
L45,506,0,43,7
L51,506,0,44,5
L12,506,0,45,2
L65,506,0,46,6
L29,506,0,47,1
L22,506,0,48,1
L67,506,0,49,6
L17,506,0,50,0
L11,506,0,51,1
L61,506,0,52,6
L41,506,0,53,4
L58,506,0,54,4
L49,506,0,55,3
L2,506,0,56,0
L13,506,0,57,1
L73,506,0,58,7
L4,506,0,59,3
L24,506,0,60,3
L56,506,0,61,7
L39,506,0,62,3
L66,506,0,63,1
L15,506,0,64,2
L75,506,0,65,2
L72,506,0,66,5
L1,506,0,67,5
L35,506,0,68,5
L25,506,0,69,0
L57,506,0,70,1
L53,506,0,71,4
L30,506,0,72,5
L62,506,0,73,5
L23,506,0,74,5
L68,506,0,75,6
L61,508,0,1,0
L30,508,0,2,7
L2,508,0,3,2
L33,508,0,4,6
L15,508,0,5,4
L21,508,0,6,0
L52,508,0,7,7
L5,508,0,8,7
L64,508,0,9,2
L56,508,0,10,1
L51,508,0,11,7
L44,508,0,12,6
L37,508,0,13,5
L72,508,0,14,7
L40,508,0,15,4
L53,508,0,16,6
L8,508,0,17,2
L70,508,0,18,2
L65,508,0,19,0
L68,508,0,20,0
L47,508,0,21,5
L10,508,0,22,2
L59,508,0,23,2
L13,508,0,24,3
L29,508,0,25,3
L9,508,0,26,2
L71,508,0,27,3
L24,508,0,28,5
L1,508,0,29,7
L17,508,0,30,2
L57,508,0,31,3
L67,508,0,32,0
L58,508,0,33,6
L74,508,0,34,0
L31,508,0,35,1
L34,508,0,36,5
L26,508,0,37,4
L16,508,0,38,4
L62,508,0,39,7
L38,508,0,40,6
L49,508,0,41,5
L32,508,0,42,6
L36,508,0,43,5
L63,508,0,44,1
L20,508,0,45,5
L50,508,0,46,4
L23,508,0,47,7
L48,508,0,48,1
L46,508,0,49,2
L14,508,0,50,5
L45,508,0,51,1
L7,508,0,52,2
L22,508,0,53,3
L11,508,0,54,3
L66,508,0,55,3
L42,508,0,56,0
L4,508,0,57,5
L6,508,0,58,3
L55,508,0,59,4
L28,508,0,60,3
L60,508,0,61,1
L3,508,0,62,3
L12,508,0,63,4
L41,508,0,64,6
L73,508,0,65,1
L69,508,0,66,7
L39,508,0,67,5
L18,508,0,68,1
L27,508,0,69,3
L35,508,0,70,7
L75,508,0,71,4
L19,508,0,72,7
L54,508,0,73,0
L43,508,0,74,5
L25,508,0,75,2
L54,509,0,1,1
L72,509,0,2,0
L52,509,0,3,0
L24,509,0,4,6
L2,509,0,5,3
L26,509,0,6,5
L40,509,0,7,5
L8,509,0,8,3
L73,509,0,9,2
L67,509,0,10,1
L66,509,0,11,4
L75,509,0,12,5
L23,509,0,13,0
L38,509,0,14,7
L12,509,0,15,5
L22,509,0,16,4
L61,509,0,17,1
L47,509,0,18,6
L7,509,0,19,3
L68,509,0,20,1
L10,509,0,21,3
L53,509,0,22,7
L71,509,0,23,4
L63,509,0,24,2
L11,509,0,25,4
L42,509,0,26,1
L16,509,0,27,5
L35,509,0,28,0
L74,509,0,29,1
L65,509,0,30,1
L34,509,0,31,6
L4,509,0,32,6
L64,509,0,33,3
L6,509,0,34,4
L17,509,0,35,3
L28,509,0,36,4
L51,509,0,37,0
L41,509,0,38,7
L56,509,0,39,2
L50,509,0,40,5
L43,509,0,41,6
L5,509,0,42,0
L70,509,0,43,3
L33,509,0,44,7
L49,509,0,45,6
L3,509,0,46,4
L55,509,0,47,5
L58,509,0,48,7
L62,509,0,49,0
L30,509,0,50,0
L13,509,0,51,4
L31,509,0,52,2
L60,509,0,53,2
L21,509,0,54,1
L1,509,0,55,0
L37,509,0,56,6
L20,509,0,57,6
L39,509,0,58,6
L36,509,0,59,6
L57,509,0,60,4
L9,509,0,61,3
L27,509,0,62,4
L59,509,0,63,3
L29,509,0,64,4
L45,509,0,65,2
L44,509,0,66,7
L19,509,0,67,0
L46,509,0,68,3
L32,509,0,69,7
L15,509,0,70,5
L25,509,0,71,3
L69,509,0,72,0
L14,509,0,73,6
L18,509,0,74,2
L48,509,0,75,2
L33,510,0,1,0
L34,510,0,2,7
L26,510,0,3,6
L65,510,0,4,2
L18,510,0,5,3
L38,510,0,6,0
L24,510,0,7,7
L14,510,0,8,7
L31,510,0,9,3
L73,510,0,10,3
L6,510,0,11,5
L43,510,0,12,7
L37,510,0,13,7
L11,510,0,14,5
L47,510,0,15,7
L52,510,0,16,1
L40,510,0,17,6
L67,510,0,18,2
L35,510,0,19,1
L30,510,0,20,1
L50,510,0,21,6
L42,510,0,22,2
L41,510,0,23,0
L22,510,0,24,5
L64,510,0,25,4
L29,510,0,26,5
L48,510,0,27,3
L45,510,0,28,3
L56,510,0,29,3
L49,510,0,30,7
L28,510,0,31,5
L19,510,0,32,1
L58,510,0,33,0
L32,510,0,34,0
L16,510,0,35,6
L55,510,0,36,6
L57,510,0,37,5
L17,510,0,38,4
L23,510,0,39,1
L3,510,0,40,5
L39,510,0,41,7
L2,510,0,42,4
L10,510,0,43,4
L54,510,0,44,2
L68,510,0,45,2
L44,510,0,46,0
L59,510,0,47,4
L4,510,0,48,7
L71,510,0,49,5
L61,510,0,50,2
L27,510,0,51,5
L72,510,0,52,1
L9,510,0,53,4
L20,510,0,54,7
L60,510,0,55,3
L51,510,0,56,1
L53,510,0,57,0
L70,510,0,58,4
L1,510,0,59,1
L63,510,0,60,3
L21,510,0,61,2
L13,510,0,62,5
L69,510,0,63,1
L15,510,0,64,6
L66,510,0,65,5
L7,510,0,66,4
L8,510,0,67,4
L36,510,0,68,7
L5,510,0,69,1
L25,510,0,70,4
L12,510,0,71,6
L62,510,0,72,1
L46,510,0,73,4
L75,510,0,74,6
L74,510,0,75,2
L5,511,0,1,2
L75,511,0,2,7
L64,511,0,3,5
L11,511,0,4,6
L38,511,0,5,1
L1,511,0,6,2
L51,511,0,7,2
L10,511,0,8,5
L33,511,0,9,1
L67,511,0,10,3
L29,511,0,11,6
L8,511,0,12,5
L55,511,0,13,7
L9,511,0,14,5
L47,511,0,15,0
L6,511,0,16,6
L49,511,0,17,0
L30,511,0,18,2
L20,511,0,19,0
L41,511,0,20,1
L28,511,0,21,6
L3,511,0,22,6
L48,511,0,23,4
L23,511,0,24,2
L16,511,0,25,7
L54,511,0,26,3
L17,511,0,27,5
L46,511,0,28,5
L2,511,0,29,5
L71,511,0,30,6
L57,511,0,31,6
L19,511,0,32,2
L21,511,0,33,3
L73,511,0,34,4
L68,511,0,35,3
L12,511,0,36,7
L25,511,0,37,5
L40,511,0,38,7
L65,511,0,39,3
L15,511,0,40,7
L50,511,0,41,7
L60,511,0,42,4
L39,511,0,43,0
L34,511,0,44,0
L53,511,0,45,1
L43,511,0,46,0
L62,511,0,47,2
L44,511,0,48,1
L31,511,0,49,4
L27,511,0,50,6
L4,511,0,51,0
L35,511,0,52,2
L42,511,0,53,3
L13,511,0,54,6
L24,511,0,55,0
L69,511,0,56,2
L52,511,0,57,2
L22,511,0,58,6
L59,511,0,59,5
L7,511,0,60,5
L58,511,0,61,1
L32,511,0,62,1
L74,511,0,63,3
L37,511,0,64,0
L26,511,0,65,7
L70,511,0,66,5
L36,511,0,67,0
L61,511,0,68,3
L56,511,0,69,4
L45,511,0,70,4
L66,511,0,71,6
L14,511,0,72,0
L63,511,0,73,4
L72,511,0,74,2
L18,511,0,75,4
L37,515,0,1,4
L70,515,0,2,1
L24,515,0,3,4
L57,515,0,4,2
L75,515,0,5,3
L1,515,0,6,6
L46,515,0,7,1
L53,515,0,8,5
L54,515,0,9,7
L64,515,0,10,1
L4,515,0,11,4
L26,515,0,12,3
L71,515,0,13,2
L33,515,0,14,5
L44,515,0,15,5
L28,515,0,16,2
L62,515,0,17,6
L5,515,0,18,6
L13,515,0,19,2
L9,515,0,20,1
L2,515,0,21,1
L56,515,0,22,0
L51,515,0,23,6
L23,515,0,24,6
L17,515,0,25,1
L45,515,0,26,0
L8,515,0,27,1
L61,515,0,28,7
L68,515,0,29,7
L66,515,0,30,2
L6,515,0,31,2
L36,515,0,32,4
L40,515,0,33,3
L42,515,0,34,7
L19,515,0,35,6
L73,515,0,36,0
L55,515,0,37,3
L11,515,0,38,2
L10,515,0,39,1
L72,515,0,40,6
L48,515,0,41,0
L29,515,0,42,2
L63,515,0,43,0
L25,515,0,44,1
L49,515,0,45,4
L12,515,0,46,3
L67,515,0,47,7
L32,515,0,48,5
L18,515,0,49,0
L60,515,0,50,0
L74,515,0,51,7
L50,515,0,52,3
L38,515,0,53,5
L43,515,0,54,4
L31,515,0,55,0
L41,515,0,56,5
L59,515,0,57,1
L65,515,0,58,7
L21,515,0,59,7
L3,515,0,60,2
L69,515,0,61,6
L16,515,0,62,3
L34,515,0,63,4
L30,515,0,64,6
L58,515,0,65,5
L35,515,0,66,6
L7,515,0,67,1
L39,515,0,68,4
L52,515,0,69,6
L22,515,0,70,2
L47,515,0,71,4
L14,515,0,72,4
L27,515,0,73,2
L15,515,0,74,3
L20,515,0,75,4
L46,516,0,1,1
L61,516,0,2,7
L13,516,0,3,2
L4,516,0,4,4
L34,516,0,5,4
L66,516,0,6,2
L72,516,0,7,6
L19,516,0,8,6
L1,516,0,9,6
L32,516,0,10,5
L62,516,0,11,6
L15,516,0,12,3
L21,516,0,13,7
L20,516,0,14,4
L55,516,0,15,3
L70,516,0,16,1
L51,516,0,17,6
L18,516,0,18,0
L42,516,0,19,7
L31,516,0,20,0
L44,516,0,21,5
L47,516,0,22,4
L23,516,0,23,6
L52,516,0,24,6
L74,516,0,25,7
L58,516,0,26,5
L22,516,0,27,2
L50,516,0,28,3
L25,516,0,29,1
L30,516,0,30,6
L53,516,0,31,5
L3,516,0,32,2
L16,516,0,33,3
L12,516,0,34,3
L10,516,0,35,1
L60,516,0,36,0
L67,516,0,37,7
L59,516,0,38,1
L37,516,0,39,4
L7,516,0,40,1
L40,516,0,41,3
L35,516,0,42,6
L36,516,0,43,4
L28,516,0,44,2
L54,516,0,45,7
L38,516,0,46,5
L26,516,0,47,3
L27,516,0,48,2
L65,516,0,49,7
L14,516,0,50,4
L56,516,0,51,0
L29,516,0,52,2
L49,516,0,53,4
L68,516,0,54,7
L43,516,0,55,4
L69,516,0,56,6
L17,516,0,57,1
L5,516,0,58,6
L11,516,0,59,2
L48,516,0,60,0
L45,516,0,61,0
L71,516,0,62,2
L2,516,0,63,1
L64,516,0,64,1
L8,516,0,65,1
L9,516,0,66,1
L41,516,0,67,5
L39,516,0,68,4
L63,516,0,69,0
L73,516,0,70,0
L6,516,0,71,2
L24,516,0,72,4
L57,516,0,73,2
L33,516,0,74,5
L75,516,0,75,3
L71,517,0,1,6
L22,517,0,2,6
L1,517,0,3,2
L69,517,0,4,2
L45,517,0,5,4
L66,517,0,6,6
L37,517,0,7,0
L72,517,0,8,2
L34,517,0,9,0
L59,517,0,10,5
L12,517,0,11,7
L28,517,0,12,6
L50,517,0,13,7
L61,517,0,14,3
L17,517,0,15,5
L36,517,0,16,0
L62,517,0,17,2
L23,517,0,18,2
L5,517,0,19,2
L38,517,0,20,1
L73,517,0,21,4
L4,517,0,22,0
L75,517,0,23,7
L49,517,0,24,0
L57,517,0,25,6
L68,517,0,26,3
L14,517,0,27,0
L24,517,0,28,0
L54,517,0,29,3
L56,517,0,30,4
L25,517,0,31,5
L3,517,0,32,6
L63,517,0,33,4
L18,517,0,34,4
L44,517,0,35,1
L53,517,0,36,1
L21,517,0,37,3
L55,517,0,38,7
L16,517,0,39,7
L35,517,0,40,2
L42,517,0,41,3
L9,517,0,42,5
L20,517,0,43,0
L31,517,0,44,4
L39,517,0,45,0
L41,517,0,46,1
L27,517,0,47,6
L60,517,0,48,4
L52,517,0,49,2
L40,517,0,50,7
L29,517,0,51,6
L64,517,0,52,5
L48,517,0,53,4
L8,517,0,54,5
L6,517,0,55,6
L46,517,0,56,5
L70,517,0,57,5
L26,517,0,58,7
L7,517,0,59,5
L51,517,0,60,2
L2,517,0,61,5
L10,517,0,62,5
L15,517,0,63,7
L47,517,0,64,0
L43,517,0,65,0
L19,517,0,66,2
L33,517,0,67,1
L74,517,0,68,3
L30,517,0,69,2
L11,517,0,70,6
L65,517,0,71,3
L67,517,0,72,3
L13,517,0,73,6
L32,517,0,74,1
L58,517,0,75,1
L28,519,0,1,6
L52,519,0,2,2
L55,519,0,3,7
L59,519,0,4,5
L69,519,0,5,2
L26,519,0,6,7
L1,519,0,7,2
L27,519,0,8,6
L58,519,0,9,1
L14,519,0,10,0
L70,519,0,11,5
L8,519,0,12,5
L37,519,0,13,0
L50,519,0,14,7
L23,519,0,15,2
L31,519,0,16,4
L61,519,0,17,3
L22,519,0,18,6
L43,519,0,19,0
L63,519,0,20,4
L74,519,0,21,3
L38,519,0,22,1
L40,519,0,23,7
L9,519,0,24,5
L16,519,0,25,7
L35,519,0,26,2
L21,519,0,27,3
L6,519,0,28,6
L13,519,0,29,6
L20,519,0,30,0
L68,519,0,31,3
L34,519,0,32,0
L10,519,0,33,5
L62,519,0,34,2
L32,519,0,35,1
L65,519,0,36,3
L44,519,0,37,1
L30,519,0,38,2
L73,519,0,39,4
L7,519,0,40,5
L66,519,0,41,6
L53,519,0,42,1
L64,519,0,43,5
L75,519,0,44,7
L67,519,0,45,3
L41,519,0,46,1
L54,519,0,47,3
L11,519,0,48,6
L39,519,0,49,0
L19,519,0,50,2
L24,519,0,51,0
L56,519,0,52,4
L49,519,0,53,0
L33,519,0,54,1
L45,519,0,55,4
L48,519,0,56,4
L5,519,0,57,2
L3,519,0,58,6
L42,519,0,59,3
L17,519,0,60,5
L72,519,0,61,2
L18,519,0,62,4
L51,519,0,63,2
L4,519,0,64,0
L25,519,0,65,5
L71,519,0,66,6
L36,519,0,67,0
L29,519,0,68,6
L15,519,0,69,7
L46,519,0,70,5
L12,519,0,71,7
L47,519,0,72,0
L2,519,0,73,5
L60,519,0,74,4
L57,519,0,75,6
L28,521,0,1,1
L5,521,0,2,5
L39,521,0,3,3
L66,521,0,4,1
L31,521,0,5,7
L30,521,0,6,5
L59,521,0,7,0
L72,521,0,8,5
L44,521,0,9,4
L63,521,0,10,7
L46,521,0,11,0
L61,521,0,12,6
L20,521,0,13,3
L50,521,0,14,2
L3,521,0,15,1
L49,521,0,16,3
L24,521,0,17,3
L19,521,0,18,5
L33,521,0,19,4
L37,521,0,20,3
L35,521,0,21,5
L55,521,0,22,2
L42,521,0,23,6
L13,521,0,24,1
L56,521,0,25,7
L52,521,0,26,5
L4,521,0,27,3
L70,521,0,28,0
L69,521,0,29,5
L16,521,0,30,2
L12,521,0,31,2
L27,521,0,32,1
L25,521,0,33,0
L68,521,0,34,6
L15,521,0,35,2
L21,521,0,36,6
L36,521,0,37,3
L62,521,0,38,5
L14,521,0,39,3
L8,521,0,40,0
L17,521,0,41,0
L54,521,0,42,6
L48,521,0,43,7
L47,521,0,44,3
L51,521,0,45,5
L23,521,0,46,5
L74,521,0,47,6
L1,521,0,48,5
L29,521,0,49,1
L57,521,0,50,1
L41,521,0,51,4
L26,521,0,52,2
L64,521,0,53,0
L38,521,0,54,4
L73,521,0,55,7
L40,521,0,56,2
L11,521,0,57,1
L9,521,0,58,0
L7,521,0,59,0
L18,521,0,60,7
L22,521,0,61,1
L53,521,0,62,4
L32,521,0,63,4
L67,521,0,64,6
L71,521,0,65,1
L65,521,0,66,6
L2,521,0,67,0
L10,521,0,68,0
L75,521,0,69,2
L6,521,0,70,1
L43,521,0,71,3
L60,521,0,72,7
L34,521,0,73,3
L45,521,0,74,7
L58,521,0,75,4
L71,522,0,1,2
L75,522,0,2,3
L2,522,0,3,1
L11,522,0,4,2
L40,522,0,5,3
L50,522,0,6,3
L39,522,0,7,4
L48,522,0,8,0
L5,522,0,9,6
L27,522,0,10,2
L28,522,0,11,2
L9,522,0,12,1
L43,522,0,13,4
L62,522,0,14,6
L3,522,0,15,2
L16,522,0,16,3
L18,522,0,17,0
L20,522,0,18,4
L57,522,0,19,2
L51,522,0,20,6
L64,522,0,21,1
L31,522,0,22,0
L47,522,0,23,4
L8,522,0,24,1
L46,522,0,25,1
L17,522,0,26,1
L72,522,0,27,6
L25,522,0,28,1
L74,522,0,29,7
L66,522,0,30,2
L56,522,0,31,0
L36,522,0,32,4
L70,522,0,33,1
L60,522,0,34,0
L15,522,0,35,3
L19,522,0,36,6
L55,522,0,37,3
L22,522,0,38,2
L14,522,0,39,4
L33,522,0,40,5
L26,522,0,41,3
L68,522,0,42,7
L73,522,0,43,0
L32,522,0,44,5
L24,522,0,45,4
L59,522,0,46,1
L41,522,0,47,5
L34,522,0,48,4
L23,522,0,49,6
L54,522,0,50,7
L29,522,0,51,2
L7,522,0,52,1
L69,522,0,53,6
L45,522,0,54,0
L13,522,0,55,2
L61,522,0,56,7
L10,522,0,57,1
L21,522,0,58,7
L52,522,0,59,6
L65,522,0,60,7
L6,522,0,61,2
L12,522,0,62,3
L30,522,0,63,6
L42,522,0,64,7
L49,522,0,65,4
L63,522,0,66,0
L67,522,0,67,7
L1,522,0,68,6
L38,522,0,69,5
L37,522,0,70,4
L53,522,0,71,5
L4,522,0,72,4
L35,522,0,73,6
L44,522,0,74,5
L58,522,0,75,5
L25,524,0,1,3
L42,524,0,2,1
L2,524,0,3,3
L52,524,0,4,0
L10,524,0,5,3
L3,524,0,6,4
L57,524,0,7,4
L6,524,0,8,4
L55,524,0,9,5
L59,524,0,10,3
L7,524,0,11,3
L5,524,0,12,0
L56,524,0,13,2
L11,524,0,14,4
L16,524,0,15,5
L61,524,0,16,1
L19,524,0,17,0
L54,524,0,18,1
L15,524,0,19,5
L68,524,0,20,1
L50,524,0,21,5
L20,524,0,22,6
L46,524,0,23,3
L41,524,0,24,7
L4,524,0,25,6
L71,524,0,26,4
L24,524,0,27,6
L37,524,0,28,6
L12,524,0,29,5
L69,524,0,30,0
L70,524,0,31,3
L60,524,0,32,2
L29,524,0,33,4
L1,524,0,34,0
L31,524,0,35,2
L26,524,0,36,5
L36,524,0,37,6
L44,524,0,38,7
L62,524,0,39,0
L51,524,0,40,0
L75,524,0,41,5
L63,524,0,42,2
L14,524,0,43,6
L58,524,0,44,7
L8,524,0,45,3
L30,524,0,46,0
L64,524,0,47,3
L67,524,0,48,1
L9,524,0,49,3
L13,524,0,50,4
L48,524,0,51,2
L32,524,0,52,7
L45,524,0,53,2
L40,524,0,54,5
L23,524,0,55,0
L35,524,0,56,0
L72,524,0,57,0
L66,524,0,58,4
L74,524,0,59,1
L43,524,0,60,6
L22,524,0,61,4
L33,524,0,62,7
L53,524,0,63,7
L49,524,0,64,6
L47,524,0,65,6
L17,524,0,66,3
L38,524,0,67,7
L21,524,0,68,1
L39,524,0,69,6
L27,524,0,70,4
L34,524,0,71,6
L18,524,0,72,2
L28,524,0,73,4
L65,524,0,74,1
L73,524,0,75,2
L27,526,0,1,5
L62,526,0,2,1
L24,526,0,3,7
L17,526,0,4,4
L19,526,0,5,1
L30,526,0,6,1
L51,526,0,7,1
L72,526,0,8,1
L25,526,0,9,4
L58,526,0,10,0
L38,526,0,11,0
L32,526,0,12,0
L49,526,0,13,7
L42,526,0,14,2
L66,526,0,15,5
L5,526,0,16,1
L55,526,0,17,6
L14,526,0,18,7
L8,526,0,19,4
L48,526,0,20,3
L1,526,0,21,1
L16,526,0,22,6
L2,526,0,23,4
L64,526,0,24,4
L73,526,0,25,3
L9,526,0,26,4
L41,526,0,27,0
L67,526,0,28,2
L20,526,0,29,7
L44,526,0,30,0
L60,526,0,31,3
L13,526,0,32,5
L45,526,0,33,3
L50,526,0,34,6
L4,526,0,35,7
L56,526,0,36,3
L37,526,0,37,7
L7,526,0,38,4
L10,526,0,39,4
L61,526,0,40,2
L68,526,0,41,2
L57,526,0,42,5
L23,526,0,43,1
L70,526,0,44,4
L71,526,0,45,5
L12,526,0,46,6
L3,526,0,47,5
L69,526,0,48,1
L35,526,0,49,1
L75,526,0,50,6
L65,526,0,51,2
L54,526,0,52,2
L6,526,0,53,5
L28,526,0,54,5
L11,526,0,55,5
L36,526,0,56,7
L31,526,0,57,3
L22,526,0,58,5
L46,526,0,59,4
L33,526,0,60,0
