id,trial_id,session_id,pause_frame,click_bottom_left_x,click_bottom_left_y,ball_x,ball_y,diameters_away,trial_name,reaction_time_ms,global_trial_name,repeat_instance_index,symmetry_transform
2384,16454,463,112,12.659375,10.65,12.773500270627151,10.700595474045691,0.12483781233916486,L3,2018.0,L3,0,6
2404,16500,464,112,14.090625,10.2546875,12.773500270627151,10.700595474045691,1.3905579721978636,L3,2772.0,L3,0,7
2452,16629,469,112,13.240000915527343,9.84000015258789,12.773500270627151,10.700595474045691,0.9789009955084075,L3,2854.0,L3,0,4
2802,17497,471,112,14.159375,9.25,12.773500270627151,10.700595474045691,2.0062093596721438,L3,3571.0,L3,0,6
3177,18320,472,112,14.245833206176759,8.057638931274415,12.773500270627151,10.700595474045691,3.025389819524357,L3,3282.0,L3,0,7
2827,17553,474,112,14.359375,10.61484375,12.773500270627151,10.700595474045691,1.5881914290916617,L3,2641.0,L3,0,1
2793,17473,478,112,15.3125,8.440625,12.773500270627151,10.700595474045691,3.399115498083833,L3,2843.0,L3,0,5
2709,17258,480,112,14.590625,8.3046875,12.773500270627151,10.700595474045691,3.007044612604555,L3,3496.0,L3,0,7
2699,17229,481,112,14.325,10.784765625,12.773500270627151,10.700595474045691,1.5537812022790378,L3,3710.0,L3,0,0
3095,18153,482,112,14.19000015258789,9.71593780517578,12.773500270627151,10.700595474045691,1.725115254253789,L3,4388.0,L3,0,1
2759,17400,483,112,14.739999389648437,8.70999984741211,12.773500270627151,10.700595474045691,2.7981404063921156,L3,3007.0,L3,0,2
3251,18497,485,112,15.25,8.559375,12.773500270627151,10.700595474045691,3.2738167370908613,L3,2077.0,L3,0,4
3157,18291,486,112,13.8125,10.240625,12.773500270627151,10.700595474045691,1.1362628545502451,L3,2167.0,L3,0,5
2642,17077,488,112,12.990625,11.4546875,12.773500270627151,10.700595474045691,0.7847279348367221,L3,4439.0,L3,0,7
3324,18672,489,112,15.3703125,8.159375,12.773500270627151,10.700595474045691,3.6333504169470627,L3,2122.0,L3,0,0
2682,17195,491,112,12.55,8.140625,12.773500270627151,10.700595474045691,2.5697083879218927,L3,2156.0,L3,0,2
3336,18720,497,112,14.407421875,9.934765625,12.773500270627151,10.700595474045691,1.8044930498413376,L3,2032.0,L3,0,0
3581,19291,501,112,13.9046875,9.609375,12.773500270627151,10.700595474045691,1.5717336513775877,L3,3086.0,L3,0,4
3386,18857,502,112,14.6234375,9.50446434020996,12.773500270627151,10.700595474045691,2.2029519835781355,L3,3532.0,L3,0,5
3463,19014,505,112,13.560714721679688,9.895535659790038,12.773500270627151,10.700595474045691,1.1259786394400617,L3,3503.0,L3,0,0
3564,19263,506,112,12.884765625,10.56015625,12.773500270627151,10.700595474045691,0.17917353246021422,L3,2071.0,L3,0,1
3650,19452,508,112,13.80999984741211,9.659999084472656,12.773500270627151,10.700595474045691,1.4687314998555165,L3,2252.0,L3,0,3
3710,19603,510,112,12.2453125,8.590625,12.773500270627151,10.700595474045691,2.1750764865596524,L3,4327.0,L3,0,5
3616,19362,511,112,14.09000015258789,9.210000610351562,12.773500270627151,10.700595474045691,1.9887294906230863,L3,2936.0,L3,0,6
3918,20119,515,112,14.55,9.340625,12.773500270627151,10.700595474045691,2.2372909910733267,L3,1945.0,L3,0,2
3851,19948,516,112,13.490000915527343,10.45999984741211,12.773500270627151,10.700595474045691,0.7558170609992855,L3,4727.0,L3,0,2
3982,20247,517,112,13.34000015258789,9.859999084472657,12.773500270627151,10.700595474045691,1.0136687853656898,L3,2914.0,L3,0,6
